Transaction_ID,ATM_ID,City,Transaction_Date,Transaction_Type,Amount_INR,Response_Code,Location_Type,Weekday,Remaining_Cash,Refill_Required,ATM_Status
TXN01491,ATM_CHE_007,Chennai,30-03-2024 20:54,Fund Transfer,10000,0,Urban,Saturday,245692,No,Active
TXN01492,ATM_MUM_015,Mumbai,20-05-2024 17:21,Balance Inquiry,15000,0,Semi-Urban,Monday,153283,No,Active
TXN01493,ATM_CHE_013,Chennai,01-05-2025 08:08,Mini Statement,5000,0,Rural,Thursday,317967,No,Active
TXN01494,ATM_CHE_008,Chennai,17-01-2024 19:01,Cash Deposit,500,0,Urban,Wednesday,116983,No,Down
TXN01495,ATM_PUN_011,Pune,23-06-2024 23:21,Balance Inquiry,5000,0,Urban,Sunday,196133,No,Active
TXN01496,ATM_PUN_006,Pune,18-01-2024 02:45,Cash Deposit,15000,0,Rural,Thursday,126068,No,Active
TXN01497,ATM_DEL_005,Delhi,04-01-2025 04:27,Cash Withdrawal,2000,0,Urban,Saturday,370691,No,Down
TXN01498,ATM_MUM_009,Mumbai,21-11-2024 03:05,Mini Statement,5000,0,Semi-Urban,Thursday,467129,No,Down
TXN01499,ATM_PUN_010,Pune,02-08-2024 19:51,PIN Change,10000,0,Semi-Urban,Friday,123376,No,Active
TXN01500,ATM_CHE_001,Chennai,13-02-2025 12:31,Mini Statement,15000,0,Rural,Thursday,489934,No,Down
TXN01501,ATM_PUN_001,Pune,24-02-2025 19:25,Cash Deposit,10000,0,Urban,Monday,282012,No,Active
TXN01502,ATM_CHE_007,Chennai,16-10-2024 10:40,Cash Withdrawal,1000,0,Urban,Wednesday,270603,No,Down
TXN01503,ATM_PUN_008,Pune,09-02-2024 22:12,Cash Withdrawal,10000,0,Urban,Friday,144316,No,Active
TXN01504,ATM_MUM_015,Mumbai,18-04-2025 14:05,Mini Statement,1000,0,Urban,Friday,155004,No,Down
TXN01505,ATM_PUN_008,Pune,08-07-2024 14:10,PIN Change,20000,0,Urban,Monday,250383,No,Active
TXN01506,ATM_KOL_011,Kolkata,22-11-2024 06:42,PIN Change,1000,0,Rural,Friday,255879,No,Down
TXN01507,ATM_MUM_013,Mumbai,08-05-2024 00:49,Cash Deposit,5000,51,Urban,Wednesday,217507,No,Active
TXN01508,ATM_PUN_003,Pune,07-12-2024 13:45,PIN Change,5000,0,Rural,Saturday,315852,No,Active
TXN01509,ATM_PUN_008,Pune,13-05-2024 10:31,PIN Change,10000,0,Semi-Urban,Monday,200955,No,Active
TXN01510,ATM_CHE_011,Chennai,17-06-2024 22:33,PIN Change,15000,0,Semi-Urban,Monday,249890,No,Active
TXN01511,ATM_HYD_013,Hyderabad,22-09-2024 00:42,PIN Change,15000,0,Urban,Sunday,181831,No,Down
TXN01512,ATM_HYD_004,Hyderabad,13-10-2024 08:05,Balance Inquiry,1000,96,Semi-Urban,Sunday,264833,No,Active
TXN01513,ATM_PUN_010,Pune,05-04-2025 08:00,Cash Withdrawal,10000,0,Rural,Saturday,69023,Yes,Active
TXN01514,ATM_HYD_012,Hyderabad,26-08-2024 21:31,Fund Transfer,15000,0,Rural,Monday,246681,No,Active
TXN01515,ATM_KOL_005,Kolkata,21-07-2024 05:09,PIN Change,500,0,Urban,Sunday,121795,No,Active
TXN01516,ATM_MUM_002,Mumbai,31-12-2024 01:31,Cash Withdrawal,10000,0,Semi-Urban,Tuesday,403816,No,Active
TXN01517,ATM_CHE_009,Chennai,22-02-2024 01:32,Balance Inquiry,2000,0,Rural,Thursday,209061,No,Active
TXN01518,ATM_CHE_001,Chennai,07-03-2024 00:29,Cash Deposit,2000,0,Rural,Thursday,117466,No,Active
TXN01519,ATM_DEL_004,Delhi,17-10-2024 01:48,Mini Statement,1000,0,Semi-Urban,Thursday,83520,Yes,Down
TXN01520,ATM_MUM_004,Mumbai,16-06-2024 02:32,Cash Withdrawal,5000,0,Urban,Sunday,80231,Yes,Active
TXN01521,ATM_BAN_004,Bangalore,18-03-2024 23:55,Mini Statement,15000,0,Semi-Urban,Monday,264430,No,Active
TXN01522,ATM_MUM_011,Mumbai,12-07-2024 16:15,Fund Transfer,2000,0,Urban,Friday,328084,No,Active
TXN01523,ATM_PUN_008,Pune,22-11-2024 11:30,Cash Deposit,500,0,Urban,Friday,75500,Yes,Active
TXN01524,ATM_MUM_010,Mumbai,11-04-2025 18:42,Balance Inquiry,2000,0,Urban,Friday,499544,No,Active
TXN01525,ATM_MUM_014,Mumbai,02-03-2025 16:50,Balance Inquiry,15000,96,Semi-Urban,Sunday,432192,No,Active
TXN01526,ATM_HYD_009,Hyderabad,01-01-2025 20:43,Balance Inquiry,10000,0,Rural,Wednesday,51181,Yes,Down
TXN01527,ATM_CHE_014,Chennai,09-01-2024 12:50,Balance Inquiry,15000,0,Rural,Tuesday,380190,No,Active
TXN01528,ATM_MUM_003,Mumbai,31-08-2024 07:35,PIN Change,1000,0,Semi-Urban,Saturday,234731,No,Down
TXN01529,ATM_CHE_002,Chennai,15-08-2024 07:53,Mini Statement,10000,0,Urban,Thursday,333822,No,Active
TXN01530,ATM_MUM_004,Mumbai,29-10-2024 09:12,Cash Deposit,500,96,Rural,Tuesday,458771,No,Active
TXN01531,ATM_HYD_002,Hyderabad,17-05-2024 03:53,Fund Transfer,1000,0,Rural,Friday,205787,No,Active
TXN01532,ATM_DEL_012,Delhi,19-03-2024 00:16,Balance Inquiry,500,0,Urban,Tuesday,230941,No,Down
TXN01533,ATM_CHE_007,Chennai,03-05-2024 03:20,Cash Withdrawal,1000,0,Semi-Urban,Friday,197848,No,Down
TXN01534,ATM_MUM_004,Mumbai,09-06-2024 13:55,Fund Transfer,20000,51,Semi-Urban,Sunday,359512,No,Active
TXN01535,ATM_CHE_014,Chennai,25-03-2025 15:01,Fund Transfer,5000,0,Urban,Tuesday,477321,No,Down
TXN01536,ATM_CHE_008,Chennai,12-08-2024 04:20,Mini Statement,500,0,Urban,Monday,426361,No,Down
TXN01537,ATM_MUM_009,Mumbai,19-05-2024 01:42,Fund Transfer,20000,0,Rural,Sunday,221736,No,Active
TXN01538,ATM_KOL_008,Kolkata,17-04-2024 17:11,Mini Statement,1000,0,Semi-Urban,Wednesday,280692,No,Active
TXN01539,ATM_PUN_005,Pune,29-06-2024 18:24,Cash Withdrawal,15000,0,Semi-Urban,Saturday,436444,No,Active
TXN01540,ATM_HYD_015,Hyderabad,22-10-2024 04:36,Balance Inquiry,20000,55,Urban,Tuesday,304042,No,Down
TXN01541,ATM_HYD_002,Hyderabad,15-04-2024 23:49,Fund Transfer,10000,0,Semi-Urban,Monday,432444,No,Active
TXN01542,ATM_CHE_008,Chennai,27-11-2024 17:16,PIN Change,500,0,Urban,Wednesday,421144,No,Active
TXN01543,ATM_HYD_010,Hyderabad,09-11-2024 10:51,PIN Change,5000,0,Semi-Urban,Saturday,62059,Yes,Active
TXN01544,ATM_HYD_007,Hyderabad,06-09-2024 10:36,Balance Inquiry,20000,0,Semi-Urban,Friday,426395,No,Active
TXN01545,ATM_BAN_006,Bangalore,01-02-2024 08:23,Cash Deposit,500,55,Semi-Urban,Thursday,144781,No,Active
TXN01546,ATM_HYD_014,Hyderabad,29-01-2025 20:15,Cash Withdrawal,15000,0,Semi-Urban,Wednesday,344783,No,Active
TXN01547,ATM_HYD_005,Hyderabad,26-11-2024 05:58,Mini Statement,20000,0,Semi-Urban,Tuesday,77485,Yes,Down
TXN01548,ATM_CHE_011,Chennai,23-03-2024 08:07,Balance Inquiry,2000,0,Urban,Saturday,440882,No,Active
TXN01549,ATM_PUN_011,Pune,30-05-2024 09:35,Balance Inquiry,1000,0,Rural,Thursday,414017,No,Down
TXN01550,ATM_KOL_009,Kolkata,31-05-2024 13:43,Cash Withdrawal,5000,0,Rural,Friday,275768,No,Active
TXN01551,ATM_DEL_007,Delhi,07-11-2024 10:09,PIN Change,20000,0,Semi-Urban,Thursday,448506,No,Active
TXN01552,ATM_CHE_005,Chennai,17-07-2024 14:33,Mini Statement,10000,0,Urban,Wednesday,52149,Yes,Active
TXN01553,ATM_BAN_008,Bangalore,09-01-2024 17:20,Cash Deposit,5000,0,Rural,Tuesday,75567,Yes,Down
TXN01554,ATM_KOL_010,Kolkata,27-01-2024 00:03,Cash Deposit,20000,0,Semi-Urban,Saturday,131187,No,Active
TXN01555,ATM_KOL_004,Kolkata,24-11-2024 02:10,Fund Transfer,5000,0,Semi-Urban,Sunday,328789,No,Active
TXN01556,ATM_CHE_014,Chennai,26-07-2024 17:07,PIN Change,2000,0,Urban,Friday,123949,No,Active
TXN01557,ATM_CHE_008,Chennai,06-08-2024 18:59,Balance Inquiry,500,0,Urban,Tuesday,459268,No,Active
TXN01558,ATM_CHE_007,Chennai,21-12-2024 12:34,Fund Transfer,5000,0,Urban,Saturday,259856,No,Active
TXN01559,ATM_DEL_012,Delhi,25-03-2024 09:14,Cash Deposit,500,0,Rural,Monday,383651,No,Down
TXN01560,ATM_BAN_003,Bangalore,20-02-2024 09:55,Balance Inquiry,10000,0,Semi-Urban,Tuesday,360430,No,Down
TXN01561,ATM_DEL_009,Delhi,03-01-2024 09:36,PIN Change,15000,0,Rural,Wednesday,307709,No,Active
TXN01562,ATM_DEL_013,Delhi,20-03-2024 12:25,Fund Transfer,10000,0,Semi-Urban,Wednesday,290186,No,Active
TXN01563,ATM_MUM_010,Mumbai,04-02-2025 23:43,PIN Change,20000,0,Rural,Tuesday,394375,No,Active
TXN01564,ATM_MUM_013,Mumbai,06-06-2024 21:46,Cash Deposit,2000,0,Semi-Urban,Thursday,435709,No,Active
TXN01565,ATM_HYD_012,Hyderabad,17-09-2024 16:36,Cash Deposit,5000,0,Rural,Tuesday,169520,No,Active
TXN01566,ATM_MUM_002,Mumbai,22-01-2024 09:53,Cash Withdrawal,2000,0,Rural,Monday,453364,No,Active
TXN01567,ATM_PUN_007,Pune,06-07-2024 16:42,Fund Transfer,500,51,Urban,Saturday,472610,No,Active
TXN01568,ATM_PUN_008,Pune,29-06-2024 19:01,Cash Deposit,5000,0,Semi-Urban,Saturday,71451,Yes,Active
TXN01569,ATM_HYD_009,Hyderabad,03-07-2024 09:23,Fund Transfer,500,0,Rural,Wednesday,163715,No,Active
TXN01570,ATM_PUN_011,Pune,03-09-2024 03:38,Cash Deposit,2000,0,Urban,Tuesday,143879,No,Active
TXN01571,ATM_BAN_001,Bangalore,20-07-2024 03:42,Mini Statement,2000,51,Semi-Urban,Saturday,184879,No,Active
TXN01572,ATM_MUM_011,Mumbai,24-10-2024 18:37,Cash Withdrawal,20000,0,Semi-Urban,Thursday,287116,No,Active
TXN01573,ATM_KOL_010,Kolkata,01-11-2024 18:31,Cash Deposit,5000,0,Rural,Friday,326235,No,Active
TXN01574,ATM_DEL_011,Delhi,17-10-2024 20:15,Mini Statement,10000,0,Semi-Urban,Thursday,329054,No,Down
TXN01575,ATM_BAN_007,Bangalore,08-09-2024 22:27,PIN Change,15000,0,Urban,Sunday,277141,No,Active
TXN01576,ATM_PUN_003,Pune,17-01-2025 00:00,Cash Withdrawal,10000,0,Urban,Friday,410873,No,Active
TXN01577,ATM_BAN_009,Bangalore,18-06-2024 09:45,Cash Deposit,10000,0,Rural,Tuesday,445715,No,Active
TXN01578,ATM_PUN_004,Pune,06-10-2024 06:16,Mini Statement,5000,0,Rural,Sunday,319742,No,Active
TXN01579,ATM_PUN_009,Pune,24-02-2025 03:52,Cash Deposit,15000,0,Rural,Monday,277045,No,Active
TXN01580,ATM_HYD_007,Hyderabad,27-06-2024 16:04,Cash Withdrawal,10000,96,Semi-Urban,Thursday,378021,No,Down
TXN01581,ATM_CHE_006,Chennai,15-03-2024 10:20,Mini Statement,15000,0,Semi-Urban,Friday,424868,No,Down
TXN01582,ATM_CHE_001,Chennai,20-10-2024 23:43,PIN Change,2000,96,Urban,Sunday,428012,No,Active
TXN01583,ATM_KOL_008,Kolkata,26-03-2024 03:19,PIN Change,2000,96,Urban,Tuesday,177631,No,Active
TXN01584,ATM_HYD_004,Hyderabad,10-10-2024 21:17,Mini Statement,15000,0,Semi-Urban,Thursday,288951,No,Active
TXN01585,ATM_CHE_004,Chennai,25-10-2024 21:48,Balance Inquiry,20000,0,Urban,Friday,208340,No,Down
TXN01586,ATM_HYD_010,Hyderabad,30-03-2024 06:25,Mini Statement,500,0,Rural,Saturday,379921,No,Active
TXN01587,ATM_CHE_011,Chennai,26-07-2024 01:13,Balance Inquiry,15000,0,Semi-Urban,Friday,84809,Yes,Active
TXN01588,ATM_PUN_002,Pune,10-10-2024 05:18,PIN Change,2000,96,Semi-Urban,Thursday,418609,No,Down
TXN01589,ATM_HYD_005,Hyderabad,11-03-2024 04:23,Balance Inquiry,10000,0,Semi-Urban,Monday,416904,No,Active
TXN01590,ATM_MUM_007,Mumbai,13-03-2024 14:08,Cash Deposit,2000,0,Rural,Wednesday,175638,No,Active
TXN01591,ATM_DEL_008,Delhi,01-01-2024 04:16,Fund Transfer,20000,0,Rural,Monday,234017,No,Active
TXN01592,ATM_BAN_012,Bangalore,01-03-2025 07:03,Fund Transfer,10000,0,Rural,Saturday,405550,No,Active
TXN01593,ATM_MUM_004,Mumbai,22-01-2024 20:58,PIN Change,500,0,Semi-Urban,Monday,219276,No,Active
TXN01594,ATM_MUM_007,Mumbai,27-08-2024 14:25,Cash Withdrawal,15000,0,Semi-Urban,Tuesday,80649,Yes,Active
TXN01595,ATM_MUM_006,Mumbai,19-12-2024 00:28,PIN Change,20000,51,Rural,Thursday,459614,No,Active
TXN01596,ATM_MUM_001,Mumbai,08-03-2025 05:24,Cash Deposit,15000,0,Semi-Urban,Saturday,264081,No,Active
TXN01597,ATM_CHE_010,Chennai,05-03-2024 05:35,Cash Deposit,20000,0,Rural,Tuesday,356433,No,Active
TXN01598,ATM_HYD_003,Hyderabad,02-10-2024 01:13,Cash Deposit,500,0,Urban,Wednesday,291218,No,Active
TXN01599,ATM_PUN_005,Pune,01-12-2024 08:42,Cash Deposit,15000,0,Rural,Sunday,249491,No,Down
TXN01600,ATM_DEL_004,Delhi,24-12-2024 12:27,Cash Deposit,2000,0,Rural,Tuesday,354764,No,Down
TXN01601,ATM_PUN_002,Pune,25-12-2024 06:46,Cash Deposit,1000,55,Urban,Wednesday,349495,No,Down
TXN01602,ATM_DEL_014,Delhi,06-11-2024 10:53,Mini Statement,2000,0,Rural,Wednesday,175693,No,Active
TXN01603,ATM_DEL_002,Delhi,09-12-2024 10:17,PIN Change,2000,0,Urban,Monday,483168,No,Active
TXN01604,ATM_BAN_004,Bangalore,07-03-2024 02:08,Cash Deposit,2000,96,Urban,Thursday,367537,No,Active
TXN01605,ATM_MUM_002,Mumbai,11-11-2024 23:11,Balance Inquiry,1000,0,Urban,Monday,336816,No,Down
TXN01606,ATM_CHE_015,Chennai,21-03-2025 00:20,Cash Withdrawal,2000,0,Urban,Friday,438966,No,Active
TXN01607,ATM_CHE_011,Chennai,28-05-2024 00:42,Mini Statement,10000,0,Urban,Tuesday,399303,No,Down
TXN01608,ATM_MUM_014,Mumbai,18-08-2024 23:54,Fund Transfer,15000,51,Rural,Sunday,325057,No,Active
TXN01609,ATM_KOL_011,Kolkata,14-09-2024 17:39,Cash Withdrawal,500,0,Semi-Urban,Saturday,463249,No,Active
TXN01610,ATM_BAN_007,Bangalore,19-11-2024 07:19,Cash Deposit,5000,96,Semi-Urban,Tuesday,100913,No,Down
TXN01611,ATM_BAN_012,Bangalore,14-11-2024 15:18,Cash Deposit,1000,0,Rural,Thursday,440064,No,Active
TXN01612,ATM_DEL_014,Delhi,19-06-2024 13:41,Fund Transfer,1000,0,Semi-Urban,Wednesday,220567,No,Active
TXN01613,ATM_KOL_006,Kolkata,13-01-2025 09:51,Cash Withdrawal,500,0,Rural,Monday,308229,No,Down
TXN01614,ATM_MUM_006,Mumbai,09-12-2024 07:12,Cash Withdrawal,20000,0,Semi-Urban,Monday,455660,No,Active
TXN01615,ATM_DEL_004,Delhi,27-12-2024 03:27,Cash Deposit,15000,0,Semi-Urban,Friday,158978,No,Active
TXN01616,ATM_CHE_014,Chennai,23-07-2024 03:25,Fund Transfer,2000,0,Urban,Tuesday,190737,No,Active
TXN01617,ATM_KOL_010,Kolkata,30-04-2025 01:17,Fund Transfer,500,0,Urban,Wednesday,187423,No,Active
TXN01618,ATM_MUM_010,Mumbai,25-09-2024 16:31,Mini Statement,10000,0,Rural,Wednesday,265252,No,Active
TXN01619,ATM_DEL_009,Delhi,05-08-2024 19:54,Balance Inquiry,2000,0,Urban,Monday,368215,No,Active
TXN01620,ATM_HYD_008,Hyderabad,11-02-2024 16:38,Mini Statement,2000,0,Semi-Urban,Sunday,429737,No,Active
TXN01621,ATM_KOL_006,Kolkata,08-01-2025 13:02,Fund Transfer,2000,0,Urban,Wednesday,305759,No,Active
TXN01622,ATM_HYD_005,Hyderabad,03-02-2024 19:19,Fund Transfer,2000,0,Rural,Saturday,255084,No,Active
TXN01623,ATM_MUM_009,Mumbai,01-04-2024 09:39,Cash Withdrawal,15000,0,Urban,Monday,440324,No,Active
TXN01624,ATM_BAN_010,Bangalore,09-01-2025 11:05,Fund Transfer,1000,0,Semi-Urban,Thursday,240620,No,Active
TXN01625,ATM_HYD_012,Hyderabad,23-03-2024 06:48,PIN Change,5000,51,Rural,Saturday,271377,No,Down
TXN01626,ATM_CHE_015,Chennai,29-11-2024 01:35,PIN Change,500,0,Semi-Urban,Friday,167638,No,Active
TXN01627,ATM_CHE_007,Chennai,03-11-2024 02:19,Mini Statement,20000,0,Rural,Sunday,197067,No,Active
TXN01628,ATM_KOL_008,Kolkata,04-02-2024 02:51,Cash Withdrawal,500,0,Rural,Sunday,398539,No,Down
TXN01629,ATM_MUM_003,Mumbai,27-03-2025 20:43,Fund Transfer,10000,0,Rural,Thursday,211554,No,Active
TXN01630,ATM_BAN_008,Bangalore,29-04-2024 05:41,PIN Change,15000,0,Rural,Monday,183046,No,Active
TXN01631,ATM_KOL_008,Kolkata,08-05-2024 13:26,Balance Inquiry,10000,0,Rural,Wednesday,399716,No,Active
TXN01632,ATM_DEL_006,Delhi,12-04-2024 21:22,PIN Change,1000,96,Semi-Urban,Friday,344781,No,Active
TXN01633,ATM_HYD_004,Hyderabad,26-01-2025 06:10,Mini Statement,5000,0,Semi-Urban,Sunday,390971,No,Active
TXN01634,ATM_KOL_013,Kolkata,22-08-2024 00:16,Balance Inquiry,5000,0,Rural,Thursday,395715,No,Down
TXN01635,ATM_PUN_015,Pune,10-05-2024 07:06,Mini Statement,5000,0,Semi-Urban,Friday,408185,No,Active
TXN01636,ATM_MUM_004,Mumbai,10-05-2024 18:30,Balance Inquiry,5000,0,Semi-Urban,Friday,181488,No,Active
TXN01637,ATM_MUM_002,Mumbai,22-01-2025 10:59,Cash Withdrawal,1000,0,Semi-Urban,Wednesday,470592,No,Down
TXN01638,ATM_HYD_001,Hyderabad,11-03-2025 13:58,Cash Deposit,15000,0,Urban,Tuesday,434385,No,Active
TXN01639,ATM_CHE_010,Chennai,29-12-2024 18:27,PIN Change,2000,0,Urban,Sunday,186408,No,Active
TXN01640,ATM_BAN_005,Bangalore,15-04-2024 10:09,Mini Statement,500,0,Semi-Urban,Monday,472557,No,Active
TXN01641,ATM_PUN_011,Pune,03-10-2024 18:04,Cash Deposit,2000,0,Urban,Thursday,265167,No,Active
TXN01642,ATM_CHE_001,Chennai,30-09-2024 22:21,Balance Inquiry,2000,0,Urban,Monday,301275,No,Active
TXN01643,ATM_HYD_002,Hyderabad,17-02-2024 11:02,Balance Inquiry,500,0,Urban,Saturday,145086,No,Down
TXN01644,ATM_DEL_004,Delhi,03-12-2024 01:17,Cash Withdrawal,15000,0,Semi-Urban,Tuesday,92969,Yes,Active
TXN01645,ATM_BAN_008,Bangalore,15-01-2024 07:12,Fund Transfer,15000,0,Rural,Monday,440358,No,Active
TXN01646,ATM_DEL_001,Delhi,11-04-2025 05:55,Fund Transfer,1000,0,Semi-Urban,Friday,492893,No,Active
TXN01647,ATM_MUM_006,Mumbai,30-07-2024 05:01,Fund Transfer,15000,0,Urban,Tuesday,136443,No,Down
TXN01648,ATM_HYD_004,Hyderabad,03-03-2024 02:02,Cash Withdrawal,5000,0,Rural,Sunday,348022,No,Down
TXN01649,ATM_KOL_010,Kolkata,22-12-2024 20:57,Balance Inquiry,15000,0,Rural,Sunday,411711,No,Down
TXN01650,ATM_PUN_008,Pune,09-11-2024 16:54,PIN Change,1000,0,Urban,Saturday,77714,Yes,Active
TXN01651,ATM_DEL_007,Delhi,15-08-2024 20:07,PIN Change,1000,0,Rural,Thursday,371402,No,Active
TXN01652,ATM_BAN_011,Bangalore,09-09-2024 20:35,Balance Inquiry,15000,0,Semi-Urban,Monday,219376,No,Down
TXN01653,ATM_CHE_005,Chennai,25-04-2024 09:42,Cash Withdrawal,500,0,Urban,Thursday,147999,No,Active
TXN01654,ATM_CHE_009,Chennai,04-10-2024 20:40,PIN Change,20000,0,Semi-Urban,Friday,430275,No,Active
TXN01655,ATM_DEL_014,Delhi,25-10-2024 17:33,Cash Withdrawal,10000,0,Semi-Urban,Friday,412661,No,Active
TXN01656,ATM_KOL_002,Kolkata,03-05-2025 13:41,Cash Withdrawal,1000,0,Rural,Saturday,408642,No,Active
TXN01657,ATM_PUN_012,Pune,26-02-2024 11:52,PIN Change,500,0,Rural,Monday,482745,No,Down
TXN01658,ATM_MUM_015,Mumbai,05-04-2024 23:02,Balance Inquiry,1000,0,Semi-Urban,Friday,186467,No,Down
TXN01659,ATM_DEL_003,Delhi,24-09-2024 05:27,Cash Withdrawal,5000,0,Rural,Tuesday,337344,No,Active
TXN01660,ATM_MUM_006,Mumbai,04-12-2024 15:00,Mini Statement,10000,51,Urban,Wednesday,213508,No,Active
TXN01661,ATM_MUM_013,Mumbai,13-04-2024 16:52,Fund Transfer,2000,0,Urban,Saturday,264042,No,Down
TXN01662,ATM_DEL_002,Delhi,07-05-2024 18:14,Mini Statement,500,0,Urban,Tuesday,176976,No,Active
TXN01663,ATM_DEL_006,Delhi,18-02-2025 15:02,Fund Transfer,500,0,Semi-Urban,Tuesday,328669,No,Active
TXN01664,ATM_MUM_001,Mumbai,23-01-2025 03:15,Fund Transfer,20000,0,Rural,Thursday,368081,No,Active
TXN01665,ATM_HYD_013,Hyderabad,24-08-2024 11:17,Mini Statement,10000,0,Urban,Saturday,381198,No,Active
TXN01666,ATM_MUM_009,Mumbai,07-09-2024 08:08,Cash Deposit,2000,0,Semi-Urban,Saturday,414025,No,Active
TXN01667,ATM_PUN_006,Pune,04-09-2024 21:32,PIN Change,1000,0,Rural,Wednesday,353051,No,Active
TXN01668,ATM_HYD_009,Hyderabad,15-05-2024 04:09,Fund Transfer,10000,0,Urban,Wednesday,130741,No,Active
TXN01669,ATM_DEL_011,Delhi,22-05-2024 09:51,Cash Deposit,5000,0,Semi-Urban,Wednesday,356601,No,Active
TXN01670,ATM_CHE_005,Chennai,04-09-2024 04:49,Balance Inquiry,5000,0,Semi-Urban,Wednesday,445859,No,Active
TXN01671,ATM_KOL_011,Kolkata,25-05-2024 11:26,Mini Statement,20000,0,Urban,Saturday,314376,No,Down
TXN01672,ATM_KOL_007,Kolkata,08-07-2024 18:45,Mini Statement,15000,0,Semi-Urban,Monday,239703,No,Active
TXN01673,ATM_PUN_002,Pune,10-02-2024 11:00,Cash Deposit,10000,0,Semi-Urban,Saturday,343968,No,Active
TXN01674,ATM_MUM_006,Mumbai,30-01-2024 19:06,Cash Deposit,15000,0,Rural,Tuesday,362440,No,Down
TXN01675,ATM_CHE_006,Chennai,15-01-2024 20:20,Mini Statement,5000,0,Urban,Monday,411145,No,Down
TXN01676,ATM_HYD_003,Hyderabad,11-04-2024 15:22,Cash Withdrawal,1000,0,Urban,Thursday,137626,No,Down
TXN01677,ATM_CHE_004,Chennai,24-01-2025 21:58,Fund Transfer,500,0,Semi-Urban,Friday,65640,Yes,Active
TXN01678,ATM_PUN_001,Pune,10-02-2024 17:26,Cash Deposit,2000,0,Rural,Saturday,275071,No,Down
TXN01679,ATM_KOL_004,Kolkata,29-04-2024 01:00,Balance Inquiry,500,55,Semi-Urban,Monday,163443,No,Active
TXN01680,ATM_DEL_014,Delhi,29-04-2024 13:35,PIN Change,1000,0,Rural,Monday,389959,No,Active
TXN01681,ATM_CHE_009,Chennai,05-02-2025 19:47,Mini Statement,2000,0,Rural,Wednesday,429373,No,Active
TXN01682,ATM_BAN_011,Bangalore,04-10-2024 23:49,Fund Transfer,15000,0,Urban,Friday,107204,No,Down
TXN01683,ATM_KOL_013,Kolkata,29-04-2024 03:40,Balance Inquiry,1000,0,Urban,Monday,473220,No,Down
TXN01684,ATM_CHE_003,Chennai,24-01-2025 00:03,Cash Deposit,500,0,Rural,Friday,194117,No,Active
TXN01685,ATM_HYD_001,Hyderabad,26-05-2024 12:00,PIN Change,20000,0,Urban,Sunday,479268,No,Active
TXN01686,ATM_CHE_013,Chennai,06-02-2025 03:29,Cash Deposit,10000,55,Semi-Urban,Thursday,175605,No,Active
TXN01687,ATM_HYD_009,Hyderabad,16-01-2024 13:51,Cash Deposit,10000,0,Semi-Urban,Tuesday,342528,No,Active
TXN01688,ATM_MUM_007,Mumbai,31-05-2024 10:47,Balance Inquiry,1000,0,Urban,Friday,459599,No,Active
TXN01689,ATM_MUM_004,Mumbai,04-05-2025 15:39,Cash Deposit,1000,0,Rural,Sunday,173137,No,Active
TXN01690,ATM_MUM_008,Mumbai,23-04-2024 15:52,PIN Change,20000,0,Rural,Tuesday,66170,Yes,Down
TXN01691,ATM_BAN_013,Bangalore,03-01-2025 10:55,Cash Deposit,10000,0,Semi-Urban,Friday,428553,No,Down
TXN01692,ATM_MUM_012,Mumbai,27-01-2025 06:44,Cash Withdrawal,2000,0,Urban,Monday,156373,No,Active
TXN01693,ATM_CHE_010,Chennai,06-09-2024 19:20,Balance Inquiry,500,96,Semi-Urban,Friday,82751,Yes,Active
TXN01694,ATM_KOL_012,Kolkata,04-12-2024 22:23,Mini Statement,15000,0,Urban,Wednesday,491060,No,Down
TXN01695,ATM_DEL_009,Delhi,15-03-2025 23:27,Fund Transfer,15000,51,Semi-Urban,Saturday,141667,No,Active
TXN01696,ATM_CHE_013,Chennai,05-04-2025 11:20,Fund Transfer,5000,51,Rural,Saturday,307437,No,Active
TXN01697,ATM_MUM_006,Mumbai,11-06-2024 08:28,Fund Transfer,2000,0,Rural,Tuesday,106960,No,Active
TXN01698,ATM_BAN_013,Bangalore,30-09-2024 16:01,Cash Withdrawal,500,0,Semi-Urban,Monday,269125,No,Down
TXN01699,ATM_HYD_008,Hyderabad,14-08-2024 20:25,PIN Change,10000,0,Rural,Wednesday,115006,No,Down
TXN01700,ATM_HYD_004,Hyderabad,27-02-2024 19:26,Mini Statement,1000,0,Rural,Tuesday,358248,No,Active
TXN01701,ATM_BAN_005,Bangalore,29-07-2024 15:53,Balance Inquiry,20000,0,Rural,Monday,454295,No,Active
TXN01702,ATM_CHE_002,Chennai,03-02-2025 19:07,PIN Change,1000,0,Rural,Monday,285136,No,Active
TXN01703,ATM_PUN_003,Pune,26-02-2024 04:38,Balance Inquiry,1000,0,Rural,Monday,324769,No,Active
TXN01704,ATM_PUN_015,Pune,10-05-2025 09:06,Cash Deposit,20000,0,Urban,Saturday,411784,No,Down
TXN01705,ATM_HYD_003,Hyderabad,08-01-2025 16:06,Mini Statement,500,0,Rural,Wednesday,272458,No,Active
TXN01706,ATM_MUM_013,Mumbai,12-10-2024 03:30,Mini Statement,15000,0,Urban,Saturday,332249,No,Down
TXN01707,ATM_CHE_005,Chennai,14-06-2024 09:22,Cash Deposit,20000,96,Semi-Urban,Friday,332586,No,Active
TXN01708,ATM_BAN_015,Bangalore,28-11-2024 04:52,Mini Statement,500,0,Semi-Urban,Thursday,344110,No,Active
